mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
de_dust2,8773,BombsiteA,800.000000,2400.000000,127.031250,825.000000,2425.000000,127.031250
de_dust2,1442,LongDoors,625.000000,600.000000,0.471580,650.000000,650.000000,1.535376
de_dust2,3765,BombsiteB,-2050.000000,1950.000000,1.638456,-2025.000000,2025.000000,0.163017
de_dust2,7518,BDoors,-1200.000000,2625.000000,57.824059,-1125.000000,2700.000000,85.663452
de_dust2,6608,OutsideTunnel,-1325.000000,275.000000,7.367699,-1300.000000,300.000000,8.031246
de_dust2,7776,OutsideLong,150.000000,-275.000000,1.025353,225.000000,-175.000000,8.031250
de_dust2,8782,ExtendedA,300.000000,2150.000000,96.031250,525.000000,2425.000000,96.031250
de_dust2,7774,OutsideLong,150.000000,-375.000000,0.031250,225.000000,-275.000000,0.031250
de_dust2,8147,OutsideTunnel,-1675.000000,-125.000000,8.388409,-1525.000000,-75.000000,8.031250
de_dust2,8657,Hole,-1267.000000,2600.000000,102.031250,-1242.000000,2625.000000,112.260010
de_dust2,8973,BombsiteB,-1600.000000,2600.000000,-1.023246,-1500.000000,2675.000000,5.597602
de_dust2,1085,Catwalk,-225.000000,1225.000000,0.031250,-150.000000,1400.000000,0.031250
de_dust2,1547,Side,1750.000000,450.000000,53.970329,1775.000000,525.000000,56.834049
de_dust2,7200,TSpawn,-1250.000000,-1075.000000,128.810165,-1150.000000,-1025.000000,128.031250
de_dust2,6615,OutsideTunnel,-1525.000000,475.000000,8.188917,-1450.000000,500.000000,10.311518
de_dust2,6667,UpperTunnel,-1650.000000,925.000000,28.984768,-1625.000000,975.000000,30.439396
de_dust2,1742,Short,500.000000,2625.000000,95.943153,525.000000,2650.000000,96.031250
de_dust2,3661,LongDoors,912.000000,1150.000000,40.139229,962.000000,1200.000000,40.139229
de_dust2,6476,,-2200.000000,-325.000000,-31.968750,-2175.000000,-275.000000,-31.968750
de_dust2,6996,TRamp,-1850.000000,-950.000000,119.814285,-1750.000000,-775.000000,116.976395
de_dust2,7825,Middle,-375.000000,1350.000000,-129.017654,-350.000000,1375.000000,-127.354340
de_dust2,8771,UnderA,925.000000,2225.000000,-8.080738,950.000000,2275.000000,3.635281
de_dust2,4934,ARamp,1300.000000,2625.000000,80.394737,1400.000000,2800.000000,110.107971
de_dust2,8968,,-375.000000,-650.000000,93.961441,-350.000000,-625.000000,118.906769
de_dust2,1436,LongDoors,550.000000,350.000000,9.073788,650.000000,475.000000,-1.444214
de_dust2,3694,LongDoors,500.000000,900.000000,4.177069,525.000000,975.000000,0.458942
de_dust2,8100,TSpawn,25.000000,-1175.000000,1.373499,150.000000,-1125.000000,0.192738
de_dust2,3969,OutsideTunnel,-1575.000000,525.000000,32.957291,-1550.000000,550.000000,32.436462
de_dust2,7209,TSpawn,-150.000000,-950.000000,30.995737,25.000000,-775.000000,-7.351877
de_dust2,8832,TSpawn,-1250.000000,-475.000000,128.031250,-1075.000000,-325.000000,128.031250
de_dust2,750,BombsiteA,1150.000000,2775.000000,104.031250,1175.000000,2800.000000,128.031250
de_dust2,1542,LongA,1525.000000,950.000000,-10.624424,1550.000000,1000.000000,0.030478
de_dust2,2115,TSpawn,-250.000000,-725.000000,55.002792,-225.000000,-675.000000,55.957882
de_dust2,8965,,735.750488,-174.492844,1.692322,764.207031,-124.793228,1.692322
de_dust2,157,TunnelStairs,-1150.000000,1225.000000,-95.968750,-1025.000000,1325.000000,-111.968750
de_dust2,747,BombsiteA,1125.000000,2775.000000,104.031250,1150.000000,2800.000000,128.031250
de_dust2,6960,BombsiteB,-1850.000000,2550.000000,33.032055,-1825.000000,2600.000000,33.206711
de_dust2,5360,Middle,-325.000000,975.000000,-51.605289,-300.000000,1050.000000,-63.968750
de_dust2,6676,BDoors,-1325.000000,2150.000000,2.279226,-1300.000000,2200.000000,1.342615
de_dust2,7380,TopofMid,-400.000000,-425.000000,-2.024347,-375.000000,-350.000000,0.400402
de_dust2,123,Catwalk,-225.000000,1400.000000,0.031250,-125.000000,1525.000000,0.031250
de_dust2,3789,OutsideTunnel,-1550.000000,0.000000,3.510542,-1475.000000,75.000000,1.085449
de_dust2,8233,OutsideTunnel,-1450.000000,475.000000,9.876368,-1400.000000,500.000000,9.991308
de_dust2,5362,Middle,-300.000000,850.000000,-15.968753,-275.000000,900.000000,-31.968750
de_dust2,7561,ShortStairs,275.000000,1650.000000,5.218262,300.000000,1675.000000,26.094622
de_dust2,1175,BombsiteA,1100.000000,2750.000000,96.031250,1150.000000,2775.000000,104.031250
de_dust2,1726,BombsiteA,900.000000,2675.000000,95.667747,1000.000000,2775.000000,96.444649
de_dust2,5031,LongA,1525.000000,1350.000000,-8.568605,1550.000000,1425.000000,0.031252
de_dust2,8805,BombsiteB,-2025.000000,2275.000000,0.573404,-1875.000000,2425.000000,14.246698
de_dust2,9021,CTSpawn,350.000000,2050.000000,-124.276436,500.000000,2075.000000,-120.164032
de_dust2,5219,Pit,1550.000000,225.000000,-181.197388,1575.000000,275.000000,-174.882187
de_dust2,6635,UpperTunnel,-1300.000000,1050.000000,34.625298,-1275.000000,1175.000000,32.031227
de_dust2,6959,BombsiteB,-1850.000000,2475.000000,26.633156,-1825.000000,2550.000000,32.603458
de_dust2,7596,Side,1675.000000,525.000000,52.700581,1775.000000,675.000000,56.031242
de_dust2,7810,TopofMid,-525.000000,225.000000,3.590153,-500.000000,250.000000,0.270708
de_dust2,3973,,-1600.000000,725.000000,-31.968750,-1575.000000,750.000000,-31.968750
de_dust2,5036,LongA,1525.000000,1575.000000,-9.098755,1550.000000,1650.000000,0.031250
de_dust2,5573,TSpawn,-1050.000000,-1050.000000,129.265121,-950.000000,-1000.000000,128.488724
de_dust2,535,TunnelStairs,-1100.000000,1175.000000,-71.968750,-1075.000000,1200.000000,-87.968750
de_dust2,6795,BDoors,-900.000000,2425.000000,-54.438194,-875.000000,2500.000000,-42.501244
de_dust2,6834,BombsiteB,-1700.000000,2500.000000,8.853619,-1675.000000,2600.000000,5.060883
de_dust2,8914,,600.000000,-150.000000,-4.502174,625.000000,-75.000000,-2.040375
de_dust2,257,TRamp,-2075.000000,-650.000000,128.031250,-2050.000000,-375.000000,61.894817
de_dust2,7192,TSpawn,-1800.000000,-1075.000000,129.177979,-1725.000000,-1025.000000,128.351257
de_dust2,8527,LongA,1600.000000,2100.000000,-9.003941,1625.000000,2150.000000,-4.220718
de_dust2,4968,Ramp,1300.000000,2925.000000,127.177681,1325.000000,2975.000000,121.246559
de_dust2,7818,TopofMid,-550.000000,200.000000,9.082151,-525.000000,275.000000,2.531249
de_dust2,9024,,875.000000,2725.000000,96.391327,900.000000,2750.000000,97.457748
de_dust2,1084,Catwalk,-225.000000,1050.000000,0.031250,-150.000000,1225.000000,0.031250
de_dust2,8039,BombsiteB,-2125.000000,1800.000000,3.200930,-2075.000000,1850.000000,0.031250
de_dust2,2005,TSpawn,-225.000000,-725.000000,48.752808,-150.000000,-650.000000,37.820160
de_dust2,7777,OutsideLong,150.000000,-150.000000,44.001808,200.000000,-100.000000,44.001808
de_dust2,7801,TopofMid,-675.000000,250.000000,8.383411,-650.000000,275.000000,8.835939
de_dust2,8144,OutsideTunnel,-1525.000000,-125.000000,8.665522,-1500.000000,-50.000000,6.474186
de_dust2,8289,LongA,1775.000000,1900.000000,0.812007,1800.000000,1950.000000,0.864952
de_dust2,1253,UpperTunnel,-1725.000000,1000.000000,32.031250,-1700.000000,1025.000000,32.031250
de_dust2,1461,LongDoors,637.500000,750.000000,0.380711,650.000000,762.500000,0.380711
de_dust2,1892,MidDoors,-600.000000,2325.000000,-117.932373,-425.000000,2425.000000,-89.450287
de_dust2,7914,BombsiteB,-1650.000000,1900.000000,0.031250,-1600.000000,1950.000000,0.031250
de_dust2,8201,OutsideTunnel,-1925.000000,475.000000,9.341646,-1875.000000,500.000000,9.224396
de_dust2,8494,MidDoors,-575.000000,2225.000000,-124.159836,-425.000000,2325.000000,-116.851181
de_dust2,8593,TSpawn,-182.972244,-638.886902,64.031242,-134.004608,-618.674622,64.031242
de_dust2,8988,LongDoors,1243.968750,328.786163,32.031250,1271.919922,513.546509,32.031250
de_dust2,1384,CTSpawn,-225.000000,2075.000000,-127.968750,25.000000,2200.000000,-127.968750
de_dust2,4043,CTSpawn,75.000000,2350.000000,-119.968750,100.000000,2400.000000,-119.968750
de_dust2,6683,BDoors,-1225.000000,2125.000000,9.019690,-1175.000000,2150.000000,5.549852
de_dust2,3944,OutsideTunnel,-1700.000000,150.000000,-0.798702,-1650.000000,175.000000,-0.060512
de_dust2,8114,Catwalk,-150.000000,1275.000000,-1.353993,-125.000000,1300.000000,0.178741
de_dust2,1493,LongA,1575.000000,1000.000000,0.030478,1600.000000,1025.000000,0.048596
de_dust2,1719,TopofMid,-175.000000,550.000000,0.031250,-150.000000,575.000000,0.031250
de_dust2,6740,BDoors,-950.000000,2450.000000,-37.020714,-925.000000,2475.000000,-26.094217
de_dust2,7502,TSpawn,-1700.000000,-175.000000,163.997421,-1625.000000,-150.000000,157.303925
de_dust2,8961,,725.000000,175.000000,1.913974,750.000000,250.000000,8.031250
de_dust2,536,TunnelStairs,-1125.000000,1175.000000,-71.968750,-1100.000000,1200.000000,-87.968750
de_dust2,1077,TopofMid,-500.000000,75.000000,0.031250,-400.000000,300.000000,0.031250
de_dust2,1399,BombsiteA,1000.000000,2575.000000,96.031250,1125.000000,2750.000000,96.031250
de_dust2,7566,ShortStairs,275.000000,1675.000000,26.094620,375.000000,1800.000000,95.368828
de_dust2,8068,BombsiteB,-2000.000000,1825.000000,16.031246,-1950.000000,1850.000000,0.781025
de_dust2,8798,,1325.000000,2400.000000,29.581017,1350.000000,2450.000000,33.445221
de_dust2,559,TunnelStairs,-1175.000000,1050.000000,-7.968750,-1150.000000,1075.000000,-23.968750
de_dust2,3926,OutsideTunnel,-1325.000000,50.000000,9.934967,-1275.000000,75.000000,8.487930
