542,386
542,151
1638,69
1638,1957
2147,2146
2147,2095
2147,360
3136,3138
3136,1809
3136,3140
3136,3135
4185,1881
4185,1880
4185,4125
4192,4191
4192,4189
4192,2545
61,1527
61,373
61,172
61,301
61,495
61,1524
553,58
553,388
553,79
553,3514
1807,310
1807,1808
1807,52
3554,3548
3554,3546
4158,4189
4158,851
4158,2545
1968,1906
1968,1908
1968,509
1968,2792
1968,1970
255,537
255,738
255,1743
402,185
402,637
448,106
448,1048
448,3272
448,4101
448,4105
521,309
521,1940
521,3039
729,2260
729,81
1787,1788
1787,2091
1945,1946
1945,3522
1945,14
2153,2155
2153,2151
2153,292
2789,3569
2789,3546
2908,2912
2908,2910
2908,2909
2908,103
3184,4190
3184,1865
3184,3183
3507,1737
3507,1841
3507,865
3507,3242
3507,3803
3507,3506
738,401
738,255
1037,3141
1037,3158
1037,49
2165,2161
2165,2160
2165,2174
2165,2167
2358,2460
2358,2461
2358,2368
2358,204
2358,106
2358,1062
495,61
1733,1734
1733,1857
1733,1858
1733,1861
1733,2907
2158,292
2158,2159
2158,2156
3490,3271
4115,3270
4115,3245
4115,4114
4115,4182
4067,3973
4067,4068
4067,3975
851,4189
851,3181
851,4158
1779,3801
1779,1780
2100,2131
2100,2098
2100,2114
2100,2107
2100,2145
2100,2104
2100,2111
2580,2616
2580,3193
2580,2638
2638,2580
2638,3193
2638,2581
2638,3188
3500,3501
3500,168
3500,3271
3537,3540
3537,3879
3537,3880
3537,3882
3537,3883
3537,3886
3537,3887
3537,3889
3537,3890
3537,3868
3537,1723
4068,3973
4068,4025
4068,4067
305,63
305,239
1776,1775
1776,2260
2466,2467
2466,1921
2466,1922
3501,4105
3501,3502
3501,3500
3501,3497
3779,3775
3779,3772
3779,3778
3781,1939
3781,3775
3882,3881
3882,3883
3882,3537
3882,3880
1923,2467
1923,1924
1923,1922
2627,2558
2627,2551
2627,2665
3041,53
3041,309
3041,2969
3041,3042
3092,2955
3092,3091
3271,3500
3271,168
3271,3499
3271,3490
2695,2723
2695,2706
2695,2734
185,327
185,3161
185,3162
185,402
637,402
1416,1413
1416,453
1416,2910
1420,1419
1420,222
1420,1844
1420,1847
1420,1738
1716,1717
1716,1715
1906,239
1906,1573
1906,509
1906,1968
1906,1908
2635,2622
2635,22
2635,1765
2734,2706
2734,2739
2734,2695
3121,3122
3121,3120
3865,3847
3865,363
3865,3857
3865,1725
3865,1799
3865,1800
3865,1359
3865,1276
3865,3868
2950,2875
4105,4101
4105,1041
4105,289
4105,448
4105,3496
4105,3497
4105,3501
4105,3502
4105,4141
4105,4153
4105,4142
4120,3807
4120,3808
4120,4098
4120,3259
4188,1879
4188,4110
1789,57
1789,3144
1789,3143
1848,222
1848,1849
1848,1879
1848,1847
1921,2466
1921,1922
1921,1918
2474,2475
2474,1936
2474,1937
2474,2473
3831,3818
3831,3839
4098,3688
4098,4111
4098,4110
4098,4118
4098,4100
4098,3808
4098,4120
4098,4131
4116,1888
4116,1889
4116,1887
4116,4106
4116,4148
4116,4125
131,132
131,112
1057,1915
1057,1060
1057,1058
1057,1864
1527,373
1527,61
1908,239
1908,1906
1908,1968
1908,1970
1908,1907
2104,2100
2104,2107
2104,2097
2104,2145
2104,2106
2162,2174
2162,2160
2162,14
2162,1210
2162,20
2162,1201
2613,2617
2613,3659
2613,3660
2613,2618
2613,2652
2613,2637
376,1540
376,91
376,29
2069,2071
2069,392
3499,3271
3499,168
3499,49
3525,3522
3525,1736
3525,14
4201,4202
4201,2161
369,2688
369,2668
369,2697
369,1483
369,1964
474,3057
474,53
474,2956
3144,1789
3144,57
3144,3143
3163,1866
3163,4102
3163,3174
3163,3164
3569,3566
3569,3546
3569,2789
3783,3772
3783,3770
3783,3784
3783,3778
3789,81
3789,3786
3789,275
3789,3792
103,2908
103,2909
172,61
172,301
172,62
172,494
1038,49
2619,2636
2619,22
2619,2614
2619,2620
3245,3270
3245,4115
3245,4182
3245,49
3245,3256
3245,4195
3245,4196
3853,3850
3853,3863
4114,4115
4114,4180
4114,4182
4114,4195
4114,4178
4114,4113
388,79
388,58
388,553
2483,2541
2483,2459
2798,2792
2798,3795
3194,2545
3194,3195
3194,2628
3194,2616
3502,4105
3502,289
3502,168
3502,3501
4015,3975
4015,4018
4110,1875
4110,1876
4110,4188
4110,4118
4110,4098
4110,4111
4065,3125
4065,4047
4065,4066
4065,3977
4065,3999
672,328
1875,1844
1875,1847
1875,1876
1875,4110
1875,4111
1875,1874
1970,1907
1970,1908
1970,1968
1970,2792
1970,1969
3001,3000
3001,3091
3001,3844
3034,2969
3107,3108
3107,3106
3509,3508
3509,157
4076,4075
4076,3974
4076,3973
4076,4025
4122,4178
4122,4113
4122,4176
4122,4104
4191,3259
4191,4192
4191,2545
170,3522
170,3842
170,3862
170,1736
1881,1850
1881,1882
1881,4185
1881,1880
1127,453
1127,210
1127,2910
4082,3974
4082,4081
87,20
87,3869
87,1191
87,1198
137,1410
137,211
137,138
314,2156
314,382
1765,2635
1765,22
1765,1766
3857,3843
3857,3847
3857,3865
3857,363
29,376
29,91
29,1536
29,1535
29,304
152,78
152,267
152,385
1483,1964
1483,369
1483,2697
1483,2773
2643,2603
2643,2602
2643,2581
2643,2551
2643,3188
3770,1168
3770,1626
3770,212
3770,3772
3770,3783
3770,3784
3139,380
3139,3140
3139,2098
3139,1720
3506,3197
3506,1424
3506,3507
3506,3803
3506,3218
3506,3231
3562,3550
4104,4170
4104,4122
4104,4176
4104,4171
4104,4095
