mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
de_cache,392,Entrance,-497.581421,-453.121857,1669.031250,-450.458221,-450.000000,1614.031250
de_cache,458,BombsiteA,-100.000000,1275.000000,1686.391846,-75.000000,1300.000000,1686.752441
de_cache,190,,-950.000000,425.000000,1614.031250,-875.000000,450.000000,1614.934082
de_cache,824,LongA,1200.000000,1200.000000,1675.059570,1275.000000,1300.000000,1709.271240
de_cache,978,BombsiteA,50.000000,2262.147949,1722.585083,100.000000,2290.968750,1722.585083
de_cache,132,BombsiteB,-250.000000,-1075.000000,1659.031250,-200.000000,-1050.000000,1659.031250
de_cache,312,Garage,1500.000000,475.000000,1613.859131,1600.000000,525.000000,1612.925659
de_cache,80,Middle,-325.000000,50.000000,1662.031250,-249.862579,75.000000,1662.000000
de_cache,607,,2350.000000,-1050.000000,1629.495239,2375.000000,-975.000000,1614.188721
de_cache,934,LongHall,508.314606,-717.417419,1641.031250,575.000000,-700.000000,1641.031250
de_cache,725,BombsiteB,-300.000000,-700.000000,1613.031250,-225.000000,-475.000000,1613.031250
de_cache,1031,,1750.000000,-975.000000,1615.031250,1775.000000,-925.000000,1613.031250
de_cache,510,Entrance,-1050.000000,-525.000000,1618.282227,-975.000000,-500.000000,1614.031250
de_cache,630,,-1075.000000,1175.000000,1687.031250,-1050.000000,1250.000000,1687.030151
de_cache,696,,2050.000000,-1050.000000,1613.031250,2275.000000,-925.000000,1613.031250
de_cache,784,,1525.000000,800.000000,1613.720459,1675.000000,850.000000,1619.706177
de_cache,330,,-775.000000,250.000000,1614.031250,-750.000000,275.000000,1614.031250
de_cache,441,BombsiteB,0.000000,-1250.000000,1659.031250,100.000000,-1200.000000,1659.031250
de_cache,68,Middle,50.000000,-50.000000,1681.098633,75.000000,0.000000,1672.236328
de_cache,152,Garage,1725.000000,225.000000,1614.031250,1775.000000,300.000000,1614.271973
de_cache,301,BombsiteB,-225.000000,-900.000000,1613.564575,-125.000000,-850.000000,1613.031250
de_cache,313,Garage,1775.000000,175.000000,1614.996582,1950.000000,350.000000,1614.750977
de_cache,362,Catwalk,450.000000,1375.000000,1847.031250,474.218781,1387.572754,1888.031250
de_cache,606,,2350.000000,-1125.000000,1649.867432,2375.000000,-1050.000000,1631.242676
de_cache,765,LongA,1250.000000,1650.000000,1702.031250,1300.000000,1700.000000,1702.031250
de_cache,246,BombsiteB,25.000000,-1100.000000,1659.352661,100.000000,-1050.000000,1659.031250
de_cache,655,,-1200.000000,-175.000000,1613.031250,-1150.000000,-150.000000,1613.031250
de_cache,1013,Middle,-550.000000,125.000000,1664.031250,-425.000000,250.000000,1664.197876
de_cache,648,,-1375.000000,-200.000000,1613.031250,-1350.000000,-175.000000,1651.073853
de_cache,319,Entrance,-825.000000,-475.000000,1614.031250,-775.000000,-425.000000,1614.031250
de_cache,324,Middle,-550.000000,-125.000000,1664.031250,-375.000000,-75.000000,1664.031250
de_cache,512,Entrance,-997.054321,-595.322998,1627.031250,-975.000000,-564.446777,1614.386841
de_cache,616,,-850.000000,1450.000000,1687.031250,-775.000000,1500.000000,1688.705688
de_cache,97,TSpawn,2775.000000,-400.000000,1613.031250,2825.000000,-375.000000,1613.031128
de_cache,281,Quad,-358.312378,2038.643066,1814.031250,-183.362564,2133.375977,1814.031250
de_cache,627,,-1075.000000,1025.000000,1680.399170,-1050.000000,1075.000000,1686.368652
de_cache,983,Warehouse,400.000000,1625.000000,1687.280762,450.000000,1775.000000,1694.030518
de_cache,691,,1225.000000,900.000000,1621.377441,1275.000000,975.000000,1620.616699
de_cache,257,Forklift,375.000000,1400.000000,1687.029663,450.000000,1500.000000,1687.027588
de_cache,350,BombsiteA,2.106197,1700.000000,1686.882446,25.000000,1724.327148,1686.835693
de_cache,386,BombsiteB,-375.000000,-1125.000000,1613.031250,-350.000000,-1100.000000,1613.031250
de_cache,558,BombsiteA,-675.000000,1150.000000,1686.437622,-375.000000,1400.000000,1687.031250
de_cache,800,Entrance,-1075.000000,-25.000000,1614.031250,-1024.862427,1.719187,1682.401123
de_cache,866,Dumpster,875.000000,-425.000000,1614.031250,1075.000000,-175.000000,1614.031250
de_cache,678,,1650.000000,850.000000,1619.375000,1700.000000,875.000000,1623.418213
de_cache,7,Window,600.000000,-1475.000000,1614.031250,825.000000,-1225.000000,1614.031250
de_cache,159,,-38.368851,475.000000,1711.281250,-25.000000,493.968750,1711.281250
de_cache,189,Window,950.000000,-1450.000000,1614.031250,975.000000,-1350.000000,1614.031250
de_cache,629,,-1075.000000,1125.000000,1687.031250,-1050.000000,1175.000000,1687.030151
de_cache,654,,-1275.000000,-250.000000,1682.049683,-1250.000000,-225.000000,1688.628418
de_cache,240,Rafters,-450.000000,-750.000000,1796.031250,-424.421570,-700.000000,1796.031250
de_cache,338,Back,2300.000000,-500.000000,1613.031128,2400.000000,-450.000000,1613.031128
de_cache,427,LongHall,650.000000,-1125.000000,1614.031250,900.000000,-875.000000,1614.031250
de_cache,554,Warehouse,525.000000,1825.000000,1702.031250,800.000000,1950.000000,1702.031250
de_cache,792,BombsiteA,-75.000000,1750.271973,1812.905151,-58.132545,1775.000000,1810.031250
de_cache,805,Entrance,-800.000000,25.000000,1614.031250,-775.000000,58.350121,1680.401245
de_cache,569,CTSpawn,-1325.000000,-100.000000,1613.011353,-1275.000000,100.000000,1612.788696
de_cache,253,LongHall,250.000000,-750.000000,1614.031250,500.000000,-475.000000,1614.031250
de_cache,280,Middle,100.000000,-26.810349,1654.031250,125.000000,0.000000,1651.031250
de_cache,451,StorageRoom,-425.000000,-350.000000,1614.031250,-225.000000,-250.000000,1614.031250
de_cache,544,LongA,924.353760,1728.281494,1741.031250,950.000000,1758.589722,1702.031250
