1888,3213
1888,3943
1888,3944
3142,2383
3142,2698
3142,2699
3142,2700
3142,3153
3142,2605
3142,4146
3142,4098
3142,4288
3984,3981
3984,4028
3984,3983
4101,4134
4101,3556
4101,4197
4101,3542
4101,4113
4245,3566
4245,4122
4245,4118
1591,3143
1591,3635
3606,3605
3606,3608
3606,1814
3606,3702
3606,3613
3606,3614
3951,598
3951,3632
3951,1805
3951,3952
3951,3949
3964,3963
3964,3399
3964,4329
4130,4093
4130,2436
4130,4112
4304,2825
4304,4095
4304,4107
3169,3206
3169,3205
3169,1888
3169,3147
3169,3180
1814,3606
1814,3608
1814,271
1814,3702
2700,2699
2700,3931
2700,3932
2700,2701
2700,3142
3537,3513
3537,105
3537,1730
3871,3166
3871,3170
3871,3874
4003,4004
4003,4078
4107,4304
4107,4148
4107,4151
4107,3109
4132,4194
4132,4200
4132,4185
384,150
384,105
384,2827
384,2870
4277,4125
4277,2695
4277,4276
1694,2000
1694,324
1855,1854
1855,3127
1855,1856
3556,4102
3556,4134
3556,3274
3556,3542
3556,4101
4285,2331
4285,4145
4285,2265
324,1892
324,1694
324,2000
324,30
121,1192
121,3854
338,153
338,111
338,61
1520,4023
1520,392
2986,1608
2986,2825
2986,2891
3147,3169
3147,3170
3147,3166
3147,3178
3486,3686
3486,3494
3693,53
3693,1773
3693,2747
3693,3694
3693,3691
105,1730
105,3537
105,2919
105,2827
105,150
105,384
4093,4183
4093,4113
4093,4131
4093,3548
4093,2436
4093,2435
4093,2434
4093,4130
3213,3932
3213,3943
3213,1888
3625,2259
3625,2317
3625,2686
3625,4097
3625,4092
3625,4100
3625,4176
3625,3623
3699,3692
3699,3694
3699,3509
3699,3700
3699,3697
3954,3949
3954,3952
3954,3955
3954,3956
1825,1981
1825,1826
1825,44
966,968
966,2797
966,2793
966,3684
3756,3762
3756,3765
3756,2016
3756,3574
3756,3763
3756,3755
438,2867
438,1999
438,3058
438,4087
438,2859
2912,2854
2912,2841
3206,3207
3206,3205
3206,3169
3206,3180
3882,129
3882,2746
3882,2747
841,3892
841,128
1848,1847
1848,3126
1848,1849
2000,30
2000,324
2000,1694
2000,2001
2000,1998
3298,1778
3298,3564
3673,1066
3673,1068
3688,3687
3688,1832
3688,933
4089,2001
4089,4297
4089,4150
4089,4109
4089,4094
600,1880
2925,4078
3608,3607
3608,99
3608,271
3608,1814
3608,3606
3744,3743
3744,3746
3744,3749
3946,3945
3946,3937
3946,3939
3946,3944
3994,3665
3994,3992
3994,3672
3994,3993
4017,4015
4017,4018
4017,4014
4017,3509
4033,1798
4033,4034
4033,773
4033,3716
2701,2700
2701,3932
2701,2605
4043,3063
4043,2859
4043,4044
4043,2982
2962,3115
2962,2830
3637,3633
3637,4023
3859,4001
3859,3825
3859,4327
3859,3857
4208,4115
4208,4205
2686,3564
2686,3807
2686,4322
2686,4097
2686,3625
2751,2764
2751,2765
2751,4073
3735,3655
3735,1906
3955,3949
3955,3954
3955,3956
4088,3816
4088,4122
4088,4142
4088,4105
4088,4265
4088,4019
4088,4120
4088,4260
4088,4259
4098,3142
4098,2721
4098,3197
4098,3168
4098,2695
489,2017
489,274
1773,2747
1773,937
1773,933
1773,3484
1773,3693
1773,3694
2605,3142
2605,2701
2605,3153
2859,3864
2859,3865
2859,2867
2859,438
2919,2844
2919,105
3475,3886
3475,3656
3505,104
3505,3989
3926,3925
3926,3928
3926,3922
3926,4068
508,2227
508,1788
4023,2719
4023,4025
4023,3633
4023,3637
4023,1520
273,483
273,895
273,156
273,3620
1788,1787
1788,508
1788,2226
1788,2227
3614,3613
3614,3606
3614,102
3614,3703
3614,3612
3910,3911
3910,3912
3910,3652
3910,3653
3910,3726
3910,3905
3910,3907
3910,3896
3963,2283
3963,3399
3963,3964
3963,3973
4078,4077
4078,4003
4078,4056
4078,2925
4102,4221
4102,4117
4102,3274
4102,3556
4102,4134
127,61
127,347
127,783
127,343
4113,4101
4113,4131
4113,4183
4113,4093
2891,2986
2891,2825
3345,4260
3345,4020
3345,3918
3345,4120
3795,3793
3795,3796
3795,2018
3801,3534
3801,3802
3801,3799
4182,2436
4182,4324
2755,2765
2755,3743
1074,3989
1074,3990
2905,2827
2905,2841
2905,2192
2905,2869
3905,3910
3905,3907
3905,3906
3905,3901
974,3987
974,3986
974,977
1798,1797
1798,773
1798,4033
1798,78
1798,340
1982,3623
1982,4090
1982,3569
1982,3570
1982,1980
3717,3716
3717,4034
3717,3723
3717,3719
4032,4034
4032,3893
4032,3723
4070,4069
4070,3109
4070,2265
4070,3927
4197,4101
4197,3542
4197,3544
347,154
347,1903
347,1904
347,127
1999,1998
1999,2001
1999,4087
1999,4094
1999,438
1999,2867
1999,3862
1999,3865
3143,3168
3143,3153
3143,3182
3143,3167
3143,3180
3143,1591
3857,3400
3857,529
3857,3859
3857,4328
3857,4330
3857,4342
3857,217
3857,3399
3857,4343
3987,3502
3987,3989
3987,3990
3987,974
3987,3981
3987,3986
4105,4142
4105,4266
4105,4067
4105,4068
4105,4265
4105,3293
4105,4088
1889,1890
1889,3128
2794,2793
2794,2796
2794,3682
3310,4119
3310,4011
3310,3274
3310,4117
3520,3536
3520,3534
1806,1805
1806,3630
1806,1551
1806,188
1806,3952
2879,2828
3566,2491
3566,2841
3566,2852
3566,4122
3566,4118
3566,4245
3566,3564
3569,1982
3569,4090
3569,337
3569,3570
3952,3951
3952,1806
3952,188
3952,3954
123,446
123,633
123,1965
123,1966
123,1640
1206,3956
1206,3840
3664,3666
3664,3665
3698,3697
3698,3700
3698,883
3698,207
3698,3752
3907,3910
3907,3726
3907,3908
3907,3905
4212,4103
4212,4133
883,3698
883,207
1890,1889
1890,30
1890,3128
3627,3146
3627,1805
3654,481
3654,3754
3654,3749
3654,3750
3654,3655
3654,3652
4115,3806
4115,4218
4115,4208
4115,4217
4115,4323
4128,4090
88,77
88,339
88,38
633,30
633,123
633,1966
1914,2019
1914,1915
1914,1980
1914,1913
1919,1920
1919,101
3375,3031
3375,3925
3375,4067
3375,3292
3752,3751
3752,3698
3752,1908
3752,3750
3816,3292
3816,4088
3816,4142
3816,4122
3862,3053
3862,1998
3862,1999
3862,3864
3862,3865
128,841
128,155
3962,3961
3962,3958
3962,3959
3997,4010
3997,3999
4343,217
4343,3857
4343,4328
4343,4325
3928,3927
3928,2265
3928,3926
3687,129
3687,3688
4218,3806
4218,4115
3633,2719
3633,3638
3633,3637
3633,4023
732,3977
732,703
1797,777
1797,779
1797,1798
1797,78
3129,3128
3129,30
3129,620
3129,4039
3129,3127
3452,3454
3452,2825
3452,3456
3630,3177
3630,1806
3993,3665
3993,3994
3993,3672
3993,3989
4079,2828
4079,4080
154,111
154,793
154,269
154,347
1981,1980
1981,3570
1981,3572
1981,53
1981,1825
1981,1826
1981,1827
1981,1828
2844,3007
2844,2836
2844,2919
4065,4056
4065,4067
1066,3990
1066,3673
1908,3750
1908,3752
1908,1907
3544,4197
3544,3542
3544,3548
3544,4131
3840,1206
3840,1208
3889,3618
3889,3891
3889,3892
4044,4043
4044,2859
4044,2989
1821,38
1821,763
1051,1052
1051,376
1051,1788
1903,347
1903,1904
1903,3706
1903,783
3466,3465
3466,3396
3466,3397
3466,3464
3485,3494
3485,3500
3638,2720
3638,2567
3638,3633
4108,2279
4108,3931
4108,4152
825,350
825,270
793,154
793,269
793,3706
793,1904
1913,2019
1913,1914
1913,1980
1913,274
2836,3007
2836,3012
2836,2843
2836,2844
4071,2921
4071,3002
4071,4072
4094,1999
4094,2001
4094,4089
4094,4087
777,102
777,1797
777,78
783,127
783,1903
783,3706
893,44
893,484
3063,3062
3063,2859
3063,2982
3063,4043
3619,3574
3619,483
3619,2017
3619,3620
3619,3617
3691,53
3691,3693
3691,3692
3691,3745
4029,744
4029,101
4029,3978
4029,4028
4131,4113
4131,3544
4131,3548
4131,4093
155,128
155,1771
155,477
4342,3857
4342,4328
4133,4208
4133,4212
4133,4101
4133,4200
3060,620
3060,1998
3060,4039
3123,3122
3123,4058
3123,2950
3938,3937
3938,3940
3938,3869
3958,188
3958,3961
3958,3962
3012,2836
1805,3627
1805,1806
1805,3632
1805,3951
3048,2825
3048,3109
3182,3153
3182,3143
3536,3513
3536,3520
1053,1777
1053,164
1053,1787
115,3487
115,4014
115,1789
115,207
115,3509
506,1054
1778,1777
1778,3298
3177,3146
3177,3872
3177,3874
3177,3630
3635,2721
3635,1591
3635,3642
3656,378
3656,3475
3656,3886
3656,510
101,1919
101,1920
101,119
101,968
101,3978
101,4029
363,104
363,503
363,129
510,378
510,3656
510,104
1787,3540
1787,1788
2017,2016
2017,2019
2017,483
2017,896
2017,489
2017,3574
2017,3619
3167,3143
3167,3146
3697,3692
3697,3699
3697,3698
3697,3751
3716,340
3716,773
3716,4033
3716,4034
3716,3719
3716,3717
3716,3718
3716,3721
203,269
203,3706
203,810
203,345
203,3715
4217,4115
4217,4103
3574,3756
3574,2017
3574,2016
3574,3619
3574,3602
3574,3755
3574,3764
780,782
780,3895
2279,2681
2279,4127
2279,2257
2279,3931
2279,3933
2279,4108
3570,1982
3570,3569
3570,3572
3570,1981
4068,4067
4068,3925
4068,3926
4068,3922
4068,4105
4176,3625
4176,4100
4234,4235
4234,4155
4260,4088
4260,4019
4260,3345
4260,4120
503,363
503,104
2798,2797
2798,1165
2798,2796
2798,2793
2847,3457
2847,2843
2847,2858
3494,3486
3494,3485
3714,345
3714,3715
3714,3705
3989,3505
3989,3993
3989,3672
3989,3990
3989,1074
3989,3987
274,2019
274,1913
274,1980
274,887
274,490
274,489
2765,2764
2765,89
2765,3743
2765,2755
2765,2751
3331,4010
3331,2507
3331,3400
3331,3274
3456,3459
3456,3452
3456,2866
3456,2846
3771,3879
3771,2016
3986,974
3986,3987
3986,3981
3986,3985
4014,4017
4014,4018
4014,3487
4014,115
4014,3509
4171,4114
4171,4097
2694,4106
2694,4269
2694,2695
2694,2719
2694,4025
2694,4010
1832,3688
1832,3685
3959,3961
3959,3962
3959,1224
4122,2852
4122,3067
4122,4261
4122,3816
4122,4088
4122,3566
4122,4245
1827,1826
1827,1981
1827,1828
1827,44
2850,2833
2850,2860
2850,2828
2850,2900
3965,3972
3965,3886
3965,378
4144,3926
4144,3928
4144,4276
4144,2695
4144,4274
1059,1778
1059,1054
1915,157
1915,2019
1915,1916
1915,1980
1915,1914
3755,3763
3755,3773
3755,3756
3755,3574
3755,3764
3755,1969
3814,3813
3814,3109
3814,3812
3825,3441
3825,3859
3825,4327
3992,3665
3992,3672
3992,3994
937,3686
937,1773
3395,3464
3395,3396
3395,3564
3395,3394
3682,2793
3682,2794
3682,1789
4027,739
4142,3816
4142,4266
4142,3292
4142,4105
4142,4088
2317,2340
2317,3625
2317,2259
3166,3146
3166,3178
3166,3871
3762,2016
3762,3756
3762,3765
4039,3127
4039,3129
4039,3060
4039,4042
4039,4035
810,811
810,203
3454,3453
3454,2825
3454,3452
3454,3457
3513,4021
3513,150
3513,1730
3513,3537
3513,3536
3618,3617
3618,3620
3618,3889
3618,99
3734,1907
3734,482
3949,392
3949,1521
3949,3951
3949,3954
3949,3955
3949,531
4072,4071
4072,2923
4072,2827
1165,1170
1165,3677
1165,2796
1165,2798
3666,3886
3666,3664
4152,4108
4152,3931
4152,4309
4194,4114
4194,4132
1789,3682
1789,115
3605,3607
3605,3606
3605,3613
3683,3684
3683,1789
3893,4032
3893,3895
3893,3896
3893,3899
3893,3901
3932,3931
3932,3934
3932,3213
3932,3943
3932,2700
3932,2701
4120,4088
4120,4260
4120,3345
4120,3917
4120,3918
4120,4119
3120,3117
3120,3103
3120,3121
337,3569
337,3572
337,4090
337,928
337,360
337,3913
475,3652
475,3912
1120,3886
1224,3959
1224,137
1730,3513
1730,3537
1730,105
1730,150
1853,1850
1853,3126
1853,3127
1853,1854
2860,2833
2860,2876
2860,2828
2860,2850
207,3509
207,3698
207,3700
207,115
207,883
3899,3893
3899,3901
3899,3900
4037,4035
4037,4021
4127,2681
4127,4153
4127,2279
3116,3115
3116,4045
3116,3117
3733,3726
3733,3730
2340,2317
2340,2259
2854,2913
2854,2861
2854,2912
2950,3123
2950,4080
3705,345
3705,3714
3705,782
3902,3901
3902,3906
3902,3900
1856,1855
1856,3127
1856,4035
3153,3142
3153,2605
3153,3143
3153,3182
3153,4146
3642,2721
3642,3635
3642,2567
3886,3965
3886,1120
3886,3475
3886,3666
3886,3656
4185,4132
4185,4129
1420,1423
1420,3126
1420,1874
3653,3652
3653,3655
3653,474
3653,1905
3653,1906
3653,3726
3653,3910
822,1771
822,111
2315,4112
2315,104
2746,360
2746,3882
2746,2747
2746,53
2900,2850
2900,2828
3703,3614
3703,3702
3703,102
3746,3745
3746,3692
3746,3751
3746,3744
