401,227
401,61
401,188
401,474
1282,4589
1282,4741
1282,4742
4763,4417
4763,4764
4763,139
4763,4762
2515,4477
2515,185
5595,5596
5595,5594
107,1184
107,3893
107,3894
107,1183
107,484
107,684
107,851
925,1372
964,4927
964,207
1411,730
1411,928
1844,208
1129,3644
1129,3646
1414,128
1414,5561
3772,188
3772,840
5635,5613
4275,200
4275,712
4275,297
4275,496
5242,5180
5242,5189
5242,5529
5511,5510
5511,5487
4976,216
4976,4977
4976,4418
4976,4975
5190,5250
5190,5536
5190,5537
5190,5194
5190,5202
5326,5331
5326,5197
5326,5323
414,1239
414,415
414,54
414,1228
414,2295
4176,4175
4176,4138
4176,65
4176,22
4188,4186
4188,4137
4188,413
4188,693
4317,898
4317,424
4317,254
4317,498
4695,4692
4695,4696
4603,22
4603,4604
4603,4090
5625,5621
5625,3794
5625,5627
142,4781
142,4782
142,4783
142,48
142,441
142,260
159,444
159,1007
159,552
159,4996
159,4999
159,5000
159,241
159,2198
75,5106
75,5107
75,5108
75,1296
75,505
75,907
75,4368
75,5092
75,5095
75,5096
75,5097
75,5098
75,53
3666,1142
3666,225
4072,1218
4072,291
19,447
19,2295
19,5100
19,5101
19,5102
19,4415
19,4996
19,4999
19,5000
19,5004
19,5005
19,5006
19,5007
2086,2087
2086,2085
2086,2083
3755,1158
3755,403
3755,5661
3755,478
5465,5492
5465,5467
5465,5462
671,3707
671,188
671,3704
671,839
3823,849
4616,4615
4616,76
4775,4417
4775,4776
4775,983
4775,4770
299,126
299,717
299,4356
299,200
299,253
447,5143
447,5146
447,5149
447,19
447,2239
447,4997
778,115
778,4415
778,2188
778,2193
778,2175
778,2117
933,77
933,734
933,4789
933,256
933,431
933,1443
5533,5532
5533,5391
5533,5181
141,35
141,1977
141,4957
141,4958
670,1142
670,225
4451,211
4451,4639
4451,4640
4451,4643
4451,4452
4451,1860
4451,1861
4451,1502
5620,5619
5620,3794
77,735
77,4805
77,4806
77,36
77,933
77,4789
77,4790
77,431
77,5169
77,5173
186,280
186,669
186,5598
186,5660
186,5711
186,5659
1840,1515
1840,767
5090,53
5090,5091
5090,876
5090,5089
5323,5519
5323,5326
5323,5197
5539,5183
5539,5440
5539,5442
124,874
124,875
124,292
124,4585
124,4586
124,4134
124,4137
124,5078
124,5079
124,5080
124,5082
124,5083
124,5084
907,505
907,4368
907,75
1961,36
1961,35
1961,4960
3890,851
3890,681
4032,860
4032,289
3638,5159
3638,4702
3638,830
140,4791
140,4792
140,4795
140,4796
140,4797
140,1936
140,213
140,306
1017,4446
1017,197
1017,295
1017,4208
1017,116
1017,262
1122,3627
1122,3625
1447,1448
1447,1453
1447,735
1447,5170
2834,120
2834,4655
902,422
902,424
902,4333
902,898
2501,2578
2501,340
5430,5178
5430,5183
5430,5559
5515,5291
5515,5300
5515,5197
5515,5514
839,671
839,289
4073,251
4073,1218
4605,198
4605,4588
4605,4606
4605,417
4605,199
4605,117
4605,221
4652,4651
4652,117
4652,221
4652,5020
4736,4735
4736,4737
4736,109
552,1010
552,4996
552,159
552,1007
845,403
845,4703
845,5663
1010,2237
1010,4997
1010,552
4452,4451
4452,4642
4452,4644
4452,1870
4452,532
4452,533
4452,1502
4950,210
4950,158
4950,4619
4950,40
4950,4952
5683,5681
5683,5059
5683,3819
169,1027
169,2441
169,1024
169,270
840,479
