mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
de_cbble,8164,BPlatform,275.000000,-275.000000,-9.968749,300.000000,-250.000000,-12.264473
de_cbble,8631,,-2250.000000,-100.000000,-240.489136,-2225.000000,-50.000000,-240.658173
de_cbble,8773,,-2175.000000,-975.000000,0.973600,-2150.000000,-900.000000,-8.169954
de_cbble,8908,,-2575.000000,275.000000,-239.968750,-2550.000000,325.000000,-239.968750
de_cbble,2244,Courtyard,-2125.000000,2475.000000,-29.396711,-2050.000000,2500.000000,-19.968750
de_cbble,7100,BombsiteA,-2675.000000,-600.000000,18.993280,-2650.000000,-575.000000,25.826908
de_cbble,7273,BombsiteA,-2925.000000,-725.000000,8.139570,-2725.000000,-650.000000,8.770691
de_cbble,7381,BombsiteA,-2250.000000,-1475.000000,-12.199045,-2175.000000,-1450.000000,-10.076089
de_cbble,452,Courtyard,-2075.000000,2550.000000,-19.968750,-2025.000000,2625.000000,-22.082691
de_cbble,907,Courtyard,-2475.000000,2325.000000,16.031250,-2450.000000,2375.000000,16.031250
de_cbble,5548,CTSpawn,-2400.000000,-1825.000000,-31.188272,-2375.000000,-1775.000000,-28.294004
de_cbble,5707,CTSpawn,-2475.000000,-1750.000000,1.500528,-2450.000000,-1725.000000,-4.292138
de_cbble,7837,BombsiteB,150.000000,-875.000000,-47.640068,175.000000,-850.000000,-47.640064
de_cbble,8574,BombsiteB,700.000000,-650.000000,-107.630478,775.000000,-600.000000,-96.951927
de_cbble,480,BombsiteA,-2800.000000,-650.000000,5.182655,-2675.000000,-575.000000,19.838621
de_cbble,7211,ARamp,-2050.000000,-425.000000,-173.641754,-2025.000000,-400.000000,-180.968750
de_cbble,7457,LowerTunnel,-825.000000,-650.000000,-31.968750,-775.000000,-625.000000,-31.968750
de_cbble,271,CTSpawn,-2200.000000,-1750.000000,-27.906092,-2125.000000,-1575.000000,-8.598566
de_cbble,1537,Tunnels,-975.000000,125.000000,32.031250,-950.000000,175.000000,16.031250
de_cbble,1816,Courtyard,-2650.000000,2450.000000,16.031250,-2600.000000,2475.000000,16.031250
de_cbble,6792,BombsiteB,-450.000000,-1100.000000,-116.667397,-425.000000,-1075.000000,-119.521683
de_cbble,8317,Tunnels,-675.000000,525.000000,-0.968750,-600.000000,550.000000,8.031250
de_cbble,2314,Courtyard,-2100.000000,1175.000000,-106.154022,-2075.000000,1225.000000,-85.677483
de_cbble,5529,Patio,-1375.000000,1550.000000,64.031250,-1325.000000,1575.000000,64.031250
de_cbble,8095,BombsiteB,200.000000,-1025.000000,-47.640102,250.000000,-1000.000000,-47.640102
de_cbble,8713,,-2350.000000,-925.000000,-0.137476,-2325.000000,-900.000000,-3.650871
de_cbble,8893,,-2375.000000,475.000000,-239.968750,-2275.000000,550.000000,-246.984207
de_cbble,3481,Balcony,-1775.000000,-1450.000000,36.031250,-1750.000000,-1425.000000,12.031250
de_cbble,6516,Tunnels,-1500.000000,825.000000,64.031250,-1425.000000,875.000000,64.031250
de_cbble,6668,Courtyard,-1925.000000,925.000000,-167.509903,-1900.000000,975.000000,-157.389542
de_cbble,7272,BombsiteA,-2850.000000,-875.000000,24.318851,-2725.000000,-725.000000,8.858954
de_cbble,8208,Tunnels,-975.000000,575.000000,16.031250,-525.000000,725.000000,16.031250
de_cbble,8326,UpperTunnel,-800.000000,-75.000000,128.031250,-750.000000,-25.000000,128.031250
de_cbble,7576,,50.000000,-425.000000,-32.295765,75.000000,-375.000000,-52.295765
de_cbble,7841,BombsiteB,100.000000,-1000.000000,-87.968750,125.000000,-975.000000,-47.640087
de_cbble,442,LongA,-3125.000000,-175.000000,-29.968750,-3075.000000,-75.000000,-29.968750
de_cbble,721,Hut,-1925.000000,-1375.000000,0.031250,-1875.000000,-1325.000000,0.031250
de_cbble,5243,Courtyard,-1975.000000,1975.000000,0.031250,-1925.000000,2050.000000,1.913421
de_cbble,6618,Underpass,-2325.000000,650.000000,-244.474121,-2150.000000,800.000000,-209.244049
de_cbble,7405,Connector,-1900.000000,-1000.000000,0.031250,-1825.000000,-900.000000,0.031250
de_cbble,7566,BombsiteB,0.000000,-850.000000,-87.968750,25.000000,-775.000000,-87.968750
de_cbble,8086,BombsiteB,725.000000,-800.000000,-111.875710,750.000000,-725.000000,-105.831306
de_cbble,3448,BombsiteA,-2125.000000,-1200.000000,-0.797899,-2075.000000,-1175.000000,0.031250
de_cbble,6626,TunnelStairs,-1750.000000,625.000000,-2.995749,-1650.000000,725.000000,-63.968750
de_cbble,8568,BombsiteB,600.000000,-625.000000,-108.883827,675.000000,-550.000000,-86.360657
de_cbble,602,Courtyard,-2550.000000,1000.000000,-220.402176,-2500.000000,1100.000000,-180.494873
de_cbble,7347,BombsiteA,-2375.000000,-1475.000000,-10.491644,-2350.000000,-1400.000000,-6.162374
de_cbble,7431,LowerTunnel,-850.000000,-750.000000,-31.968750,-825.000000,-675.000000,-31.968750
de_cbble,7558,BombsiteB,-675.000000,-900.000000,-126.385262,-650.000000,-825.000000,-116.756104
de_cbble,8630,,-2225.000000,-75.000000,-240.499237,-2125.000000,50.000000,-239.968750
de_cbble,32,LongA,-2825.000000,500.000000,0.031250,-2650.000000,700.000000,0.031250
de_cbble,246,Courtyard,-2125.000000,1225.000000,-96.405472,-2050.000000,1325.000000,-29.517155
de_cbble,666,Courtyard,-1975.000000,975.000000,-163.520187,-1925.000000,1025.000000,-144.477066
de_cbble,942,LongA,-3175.000000,-50.000000,-29.968750,-3150.000000,0.000000,-29.968750
de_cbble,5704,CTSpawn,-2475.000000,-1725.000000,2.889447,-2400.000000,-1700.000000,-23.654966
de_cbble,6585,Courtyard,-1850.000000,975.000000,71.424934,-1825.000000,1000.000000,56.104248
de_cbble,7411,Connector,-1825.000000,-950.000000,0.031250,-1800.000000,-925.000000,0.031250
de_cbble,7609,,800.000000,-725.000000,-103.943733,825.000000,-675.000000,-101.104042
