mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
de_nuke,639,Hut,325.000000,-1150.000000,-391.968750,350.000000,-1100.000000,-391.968750
de_nuke,839,Roof,-400.000000,-900.000000,-156.718750,-375.000000,-875.000000,-171.968750
de_nuke,1567,Outside,1200.000000,-2275.000000,-415.425140,1225.000000,-2225.000000,-407.968750
de_nuke,2065,BombsiteB,1025.000000,-450.000000,-639.968750,1050.000000,-425.000000,-598.809875
de_nuke,2250,BombsiteB,325.000000,-650.000000,-635.968750,375.000000,-525.000000,-639.968750
de_nuke,3511,Ramp,800.000000,0.000000,-415.062073,900.000000,200.000000,-415.968750
de_nuke,307,TSpawn,-2550.000000,-1275.000000,-408.291504,-2450.000000,-1200.000000,-407.968750
de_nuke,461,BombsiteA,525.000000,-925.000000,-412.169556,575.000000,-875.000000,-400.107452
de_nuke,208,Outside,-150.000000,-1500.000000,-415.994690,-75.000000,-1400.000000,-415.969269
de_nuke,1702,Decon,275.000000,-1400.000000,-775.968750,300.000000,-1375.000000,-775.968750
de_nuke,2487,,1635.518799,-425.000000,-301.632782,1648.481201,-300.000000,-301.968842
de_nuke,2745,,1375.000000,-600.000000,-239.968750,1400.000000,-525.000000,-223.468750
de_nuke,78,Ramp,625.000000,625.000000,-479.968750,775.000000,775.000000,-479.968750
de_nuke,331,BombsiteA,900.000000,-575.000000,-415.968750,950.000000,-425.000000,-415.968750
de_nuke,1554,Outside,1300.000000,-1725.000000,-415.999451,1450.000000,-1700.000000,-415.700195
de_nuke,2932,Silo,125.000000,-1825.000000,-37.669758,200.000000,-1750.000000,-32.679649
de_nuke,4059,,1025.000000,-1400.000000,-407.968750,1050.000000,-1350.000000,-407.968750
de_nuke,203,Roof,-250.000000,-1375.000000,-255.968750,-175.000000,-1200.000000,-255.968750
de_nuke,1397,BombsiteA,650.000000,-625.000000,-399.968750,675.000000,-600.000000,-415.968750
de_nuke,2297,,500.000000,800.000000,-479.968750,525.000000,850.000000,-479.968750
de_nuke,2886,Lobby,150.000000,-700.000000,-287.968750,225.000000,-675.000000,-287.968750
de_nuke,3445,,1275.000000,-600.000000,-239.968750,1300.000000,-575.000000,-230.968750
de_nuke,72,Outside,-725.000000,-925.000000,-416.656647,-575.000000,-775.000000,-416.192780
de_nuke,219,Vending,-75.000000,-475.000000,-415.968750,0.000000,-375.000000,-415.968750
de_nuke,417,Roof,0.000000,-600.000000,-171.968750,50.000000,-550.000000,-171.968750
de_nuke,2378,TSpawn,-2175.000000,-1150.000000,-415.416473,-2125.000000,-1125.000000,-415.742279
de_nuke,3728,Lobby,175.000000,-816.000000,-287.968750,225.000000,-791.000000,-287.968750
de_nuke,2436,Decon,150.000000,-1525.000000,-767.968750,200.000000,-1500.000000,-775.968750
de_nuke,3175,Garage,1625.000000,-2025.000000,-415.968750,1750.000000,-1800.000000,-415.968842
de_nuke,2689,BombsiteB,825.000000,-328.500000,-767.968750,925.000000,-325.000000,-767.968750
de_nuke,2751,,1375.000000,-350.000000,-239.968750,1400.000000,-275.000000,-223.968750
de_nuke,3363,BombsiteA,325.000000,-1400.000000,-415.968750,400.000000,-1325.000000,-415.968750
de_nuke,3564,Outside,1650.000000,-700.000000,-351.968842,1800.000000,-550.000000,-351.994324
de_nuke,663,Outside,1375.000000,-1325.000000,-415.968933,1400.000000,-1275.000000,-415.969025
de_nuke,1359,BombsiteA,500.000000,-575.000000,-415.968750,525.000000,-550.000000,-403.721252
de_nuke,1455,BombsiteA,850.000000,-925.000000,-412.169586,875.000000,-900.000000,-415.355286
de_nuke,3893,,175.000000,-775.000000,-95.968750,200.000000,-750.000000,-91.299721
de_nuke,3004,TSpawn,-1975.000000,-1025.000000,-416.657776,-1825.000000,-925.000000,-415.515533
de_nuke,3459,,1025.000000,-575.000000,-239.968750,1050.000000,-525.000000,-239.968750
de_nuke,1907,CTSpawn,3300.000000,-1025.000000,-303.968750,3325.000000,-1000.000000,-351.843964
de_nuke,2265,BombsiteB,775.000000,-1325.000000,-639.968750,900.000000,-1275.000000,-639.968750
de_nuke,2951,Silo,250.000000,-1725.000000,-40.435787,275.000000,-1650.000000,-43.133656
de_nuke,3146,,200.000000,-725.000000,-171.968750,250.000000,-675.000000,-171.968750
de_nuke,3422,,1050.000000,-625.000000,-239.968750,1150.000000,-500.000000,-239.968750
de_nuke,3547,Outside,300.000000,-2025.000000,-415.968750,550.000000,-1900.000000,-415.968750
de_nuke,3990,,750.000000,-650.000000,-206.968750,775.000000,-625.000000,-206.968750
de_nuke,2928,Silo,-75.000000,-1800.000000,-46.345139,0.000000,-1725.000000,-22.127796
de_nuke,1412,BombsiteA,700.000000,-775.000000,-408.968750,725.000000,-750.000000,-399.968750
de_nuke,2358,Roof,25.000000,-1400.000000,-247.968750,100.000000,-1375.000000,-255.968750
de_nuke,3108,TSpawn,-1300.000000,-1050.000000,-418.443085,-1250.000000,-950.000000,-418.090515
de_nuke,3931,Squeaky,75.000000,-1200.000000,-415.968750,100.000000,-1175.000000,-415.968750
de_nuke,204,,-475.000000,-1300.000000,-287.968750,-400.000000,-1200.000000,-287.968750
de_nuke,624,Outside,750.000000,-2175.000000,-416.016724,775.000000,-2050.000000,-415.969177
de_nuke,700,Vents,625.000000,-1525.000000,-607.968750,650.000000,-1425.000000,-607.968750
de_nuke,1411,BombsiteA,675.000000,-775.000000,-415.968750,700.000000,-750.000000,-399.968750
