1116,707
1116,6067
1116,239
8168,8217
8168,8177
8168,7694
8168,7686
8168,8165
8168,8170
8730,8731
8730,8729
8730,8728
10224,10168
10224,10174
11205,11206
11205,11207
11205,11221
11205,9698
12382,12387
12382,12383
12382,12380
12382,12335
12385,12389
12385,12155
12385,12383
12385,12387
178,2315
178,673
178,229
178,1065
178,2314
178,6223
887,578
887,6345
4136,198
4136,4137
4136,120
9419,9378
9419,9377
10623,10486
10623,10479
12276,12112
12276,12274
12276,12275
12276,12278
12276,12094
1417,560
1417,561
10103,9837
10103,9953
1495,7818
1495,7811
1495,6068
1495,7812
4818,4769
4818,10640
4818,4839
4818,30
12205,12211
12205,12203
12205,12322
12205,12207
7411,7410
7411,8306
7411,9518
9362,9335
9362,9356
617,100
617,408
617,6612
617,1730
617,6608
1349,802
1349,153
1512,379
1512,3974
1512,282
1512,110
5307,5306
5307,5164
5307,5179
5307,5192
5317,73
5317,5191
5317,5316
7164,7085
7164,7105
7244,7246
7244,10904
7244,11812
7244,686
7244,2499
7244,10900
7244,1087
7484,10794
7484,7482
7484,7493
7484,10716
10334,5333
10334,10267
10334,10286
10334,9
10651,5334
10651,10646
10651,10641
10651,10637
10651,10674
12170,12181
12170,6808
12170,8265
12300,12298
12300,12118
12300,12301
12300,12287
12405,12404
12405,12400
12405,12403
7185,7223
7185,7199
7185,411
7185,959
7185,314
7185,7233
7185,11566
8407,6285
8407,6276
8407,6279
8407,11839
8407,11803
8407,5096
9378,9419
9378,8803
9378,8775
9378,9377
9826,9889
9826,10054
9826,10235
9826,10255
9826,9934
9826,9887
9826,10040
9826,9834
9826,9890
9826,9830
9826,10146
9826,10147
12361,12363
12361,12367
12361,12356
12361,12370
7011,6975
7011,8803
10163,9823
10163,10149
10163,9828
10163,10162
11545,11534
11545,11538
11603,11602
11603,11571
11603,210
11603,165
11603,3922
6197,18
6197,6199
6197,5029
6219,6217
6219,6222
6219,27
6219,4012
6219,4013
8217,8168
8217,8165
8738,8726
9106,9271
9106,9114
9106,7074
9106,7080
9106,9300
9106,9301
9106,9258
9106,9260
9106,9112
9223,9113
9223,9299
11932,11809
11932,11854
7824,7814
10967,10844
10967,10992
10967,10820
11295,597
11295,10227
11295,11255
11295,11252
10003,10235
10003,10146
10003,9833
10003,10236
12156,11849
12156,12388
12156,12386
12156,11808
119,1394
119,369
119,18
119,555
119,198
119,554
6195,6199
6195,4268
9275,9512
9275,5861
9275,9109
9275,9277
10674,5334
10674,10651
10674,10637
10674,536
11842,12197
11842,12199
11842,12201
11842,11814
11842,12039
11842,12035
11842,11926
11842,12323
5551,7093
5551,6712
5551,11300
5551,5553
5551,5458
5551,6958
6463,2360
6463,2358
6463,56
6463,30
6463,6464
7478,7477
7478,7476
7478,7436
10335,10286
10335,10455
10335,9
6068,1495
6068,7812
6068,6067
6068,707
7820,7809
7820,862
9526,9536
9526,9609
9526,9610
10815,10864
10815,11325
10815,11345
10815,10824
10815,11812
1891,6460
1891,215
1891,977
5148,5149
5148,5119
5148,5117
11453,11465
11453,11441
5306,5315
5306,5326
5306,5164
5306,5307
6657,6691
6657,6666
6657,6658
6657,6655
7817,7826
7817,7810
7817,7815
9298,5405
9298,5440
9298,9113
9298,9299
9298,9143
9307,9277
9307,9109
9307,9306
8252,8254
8252,8257
8252,8256
8252,8251
8252,8250
8252,8249
9609,9526
9609,9610
9609,9535
9929,10052
9929,9825
9929,9862
11860,11997
11860,11807
11860,12165
12404,12093
12404,12398
12404,12405
2148,650
2148,1034
9356,9361
9356,9362
9356,9355
9356,9357
9610,9609
9610,9526
9610,9535
11981,11977
11981,11998
11981,11820
11981,11968
592,1673
592,11237
592,11238
592,11243
592,72
592,400
592,1658
592,6534
592,6527
9108,9109
9108,9118
9108,9288
9108,9289
11225,6453
11225,6512
11225,6507
11225,11228
11225,6449
11225,6506
12092,11873
12092,12091
12199,12217
12199,12197
12199,11842
12199,12201
12229,12228
12229,12248
12229,12220
12229,12351
4789,543
4789,10671
4789,10638
4789,4776
7823,7810
7823,7809
11826,11804
11826,11813
11826,11943
11826,11938
11826,11934
12335,11808
12335,12382
12335,12331
12335,12334
9367,8995
9367,9420
9367,9377
9367,9379
9367,9416
9367,9370
6666,6691
6666,6669
6666,6671
6666,6670
6666,6663
6666,6657
6666,6659
6666,6658
7412,7309
7412,7306
7412,7413
7412,7345
7412,7315
7988,9287
7988,7937
7988,7989
7988,9146
9359,9334
9359,9357
9359,9343
9359,9341
3923,3922
3923,210
3923,291
3923,127
7386,9118
7386,9146
7386,9294
7386,9303
10632,10507
10632,10633
10632,10480
190,7077
190,7083
190,6000
190,3124
190,1228
190,7968
190,8687
190,335
190,8683
2129,76
2129,2135
2129,2128
2129,2130
7086,7116
7086,7151
7086,7140
7086,7117
7086,7096
7086,8719
7086,8740
7086,8718
7086,8726
7086,8737
8863,8772
8863,8763
11563,11561
11563,11567
11563,7221
11563,7190
11563,11562
11563,7182
12375,12377
12375,11870
12375,12228
12375,12374
6655,6658
6655,6657
6655,6691
6655,6652
6655,6648
10902,10861
12155,12391
12155,12383
12155,12385
6854,6839
6854,6787
8176,8167
8176,7690
8176,8206
9808,9807
11560,11559
11560,27
11560,11535
11560,11550
11560,11534
6433,7748
6433,6379
6433,6377
6433,7687
8230,3914
8230,8231
8230,8228
8256,8255
8256,8260
8256,8257
8256,8252
12338,12331
12338,12339
12338,12327
12338,12341
230,1075
230,2355
230,1076
230,42
230,135
686,1087
686,7244
686,2499
686,10848
3689,806
3689,3688
9375,9379
9375,9415
9375,8757
11891,11894
11891,11893
11891,11890
11891,11887
11960,11959
11960,11835
11960,11957
11960,11947
1189,4060
1189,10712
1189,7482
10364,10365
10364,10308
10364,10363
10364,10476
10639,4643
10639,10642
10639,10645
10639,10682
10639,10646
10639,66
10766,10701
10766,10686
12307,12309
12307,11811
12307,12315
12307,12306
12426,12428
12426,12420
12426,12410
2393,2395
2393,1079
2393,322
2393,321
2421,9354
2421,6351
2421,2419
2421,459
7099,8725
7099,7095
7099,7090
7099,7107
7099,8724
11174,10811
11174,11175
11818,11948
11818,11957
11818,12166
11818,11774
11818,11949
11818,11804
11818,11832
12213,12373
12213,12215
12213,12203
12213,12211
3741,366
3741,536
3741,3699
4010,4009
4010,4011
4010,41
9844,9825
9844,9845
9844,10033
9844,9884
9844,10026
9844,9886
224,2141
224,2140
224,11438
224,174
224,2128
322,321
322,2393
322,1079
322,459
322,50
322,1080
322,2390
322,2386
322,2388
861,121
861,279
861,6810
2117,2130
2117,2128
2117,174
2117,647
8244,3915
8244,8243
7180,7228
7180,7201
7180,5672
7180,7179
7180,7200
7180,7227
7180,7202
11550,11534
11550,11560
11550,11535
11550,11538
12275,12274
12275,12263
12275,12273
12275,12276
381,1517
381,3921
381,3976
381,3977
381,882
381,32
381,1516
6601,6600
6601,6527
6601,6603
11868,12235
11868,12317
11868,12318
11868,12319
11868,11811
11868,12051
12312,12304
12312,12314
12312,12318
12312,12234
9286,9285
9286,9287
9286,9146
10136,10135
10136,9823
10136,10137
10136,6000
5168,5308
5168,5309
5168,5164
6206,320
6206,455
6206,2349
6206,6376
8720,8719
8720,8743
8720,7091
8720,8742
11915,11916
11915,11876
11915,11845
11915,11913
7894,7968
7894,3124
7894,1228
7894,9485
7894,8687
7894,9469
8220,8214
8220,8213
10387,10278
10387,10270
166,937
166,1672
166,292
166,403
166,606
166,7069
166,7035
166,7041
2499,7244
2499,10900
2499,686
9466,8693
9466,9474
9466,9469
9466,9465
9466,8682
9466,251
12317,12315
12317,11811
12317,11868
12317,12319
12377,11870
12377,12375
12377,12376
6276,6277
6276,6279
6276,8407
6276,141
8722,8721
8722,7125
8722,7107
8722,8723
12398,12094
12398,12278
12398,12400
12398,12404
239,1116
239,1485
239,6067
239,1484
239,121
239,1482
4812,4778
4812,4771
6354,6353
6354,3905
6600,7068
6600,6527
6600,7028
6600,6601
10279,10467
10279,10468
10279,10320
10279,10473
10279,10474
4062,4060
4062,4066
4062,4063
4062,10712
9465,9469
9465,9485
9465,9467
9465,9466
9465,8682
2419,2421
2419,6350
2419,50
2419,459
5288,4757
5288,5187
8560,9505
8560,10257
8560,8564
8560,5861
8560,6001
8560,8566
8560,8565
8560,9509
12356,12361
12356,12353
12356,12358
12356,12372
673,2318
673,229
673,178
673,2315
9794,4652
9794,9811
9794,9790
11805,11827
11805,11840
11805,12152
11805,12153
11805,11706
11805,11852
5321,5320
5321,5283
5321,5308
5321,5309
10447,10304
10447,10448
10489,10620
10489,10592
10489,10509
10489,10490
10489,10582
10489,10486
10489,10485
11985,11986
11985,11827
11985,11984
6215,32
6215,6047
6215,6216
11919,11921
11919,11824
11919,11918
11919,11920
12401,12400
12401,12282
12401,12302
12401,12403
12411,12410
12411,12420
12411,12296
12411,12293
418,453
418,981
418,4753
4836,30
4836,4837
7069,166
7069,606
7069,7070
7069,7035
7069,11235
7975,9301
7975,8684
7975,8693
7975,9125
10645,10639
10645,10682
10645,10681
10645,10646
543,536
543,10637
543,4789
543,10671
543,807
543,4776
2358,30
2358,6463
606,166
606,403
606,603
606,72
606,7069
606,7070
9033,9032
9033,8757
9033,8941
