7421,7423
7421,8990
7421,7430
7485,8040
7485,8070
7485,8071
7485,7846
7485,8072
7485,8074
7485,8075
7630,7469
7928,7936
7928,7506
7928,7589
1207,3956
1207,373
1207,8564
1840,8988
1840,594
3458,5255
5706,5342
5706,5549
5706,705
8580,8618
8580,8617
8580,8578
716,151
716,3509
716,7243
716,5359
1537,1542
1537,1536
7952,7966
7952,7506
8072,7485
8072,8074
8072,7469
8072,8042
1859,48
1859,1858
1859,1826
3098,5738
3098,5746
3098,7105
3098,7070
3098,7100
3098,480
5287,360
5287,3601
5287,5286
447,177
447,947
447,5
447,84
7424,7428
7424,8990
7424,7445
7424,7423
7472,7522
7472,7680
7472,7679
7472,7678
7472,7670
7472,7521
7472,7477
8086,8015
8086,4453
8086,8014
8086,8087
8086,8084
8086,9056
5770,114
5770,5769
7341,7397
7826,7811
7826,7537
7826,7825
7831,7489
7831,7483
911,5236
911,33
7399,271
7399,1124
7399,7400
7399,7334
8608,8572
8608,8577
8608,8576
1937,1936
1937,608
1937,49
7943,7593
7943,8064
7943,8096
7943,7918
8071,8070
8071,8078
8071,8080
8071,8081
8071,7867
8071,7485
7925,7924
7925,7906
635,968
635,2412
635,143
635,5510
635,323
2190,2189
2190,183
2190,2167
2916,6617
2916,1045
2916,6696
5746,5745
5746,5738
5746,7057
5746,3098
5746,690
5746,480
7207,7210
7207,7263
7207,7053
7207,7051
7477,7650
7477,7522
7477,7472
8566,8569
8566,8565
8566,8612
624,6618
624,334
624,2910
624,2210
624,661
624,5302
624,5303
1858,1859
1858,48
1858,1856
1858,1827
5800,5799
5800,8535
5800,5797
634,186
634,460
634,5509
634,68
2284,173
2284,2290
2284,322
2483,326
2483,2485
2483,2482
2483,143
5255,5254
5255,5363
5255,3458
5255,7339
7591,7538
7591,7489
7737,7503
7737,7482
7737,7568
2188,2171
2188,183
2188,2189
2188,2170
5797,5799
5797,5800
5797,8519
7045,7047
7045,7050
7045,7093
7045,7066
7045,7260
7045,7261
7045,7048
7263,7262
7263,7056
7263,7215
7263,7210
7263,7207
83,1546
83,571
83,1583
83,234
83,6567
83,1545
83,232
83,1533
949,27
949,2228
949,177
7501,7473
7501,7706
7501,7524
7501,7478
7501,7688
5539,5538
5539,146
5539,73
7265,7264
19,370
19,1191
19,3872
19,160
19,752
19,572
19,234
248,977
248,638
248,69
1551,1552
1551,1550
1551,1539
2754,35
2754,654
7407,9086
7407,7412
7407,7409
1783,1789
1838,1849
1838,135
1838,136
6709,6623
7381,7334
7381,7400
7381,7339
1871,600
1871,242
7557,7552
7557,7476
8572,7467
8572,8568
8572,8577
8572,8576
8572,8608
8572,8066
8572,8571
8621,8574
8621,8569
20,1017
20,656
20,330
20,5326
20,5327
20,5328
20,5329
20,249
20,5518
20,5519
1559,1558
1559,1564
1559,1579
6791,6765
6791,8513
6791,8511
6791,6764
8040,8070
8040,7485
135,136
135,1838
135,908
135,176
135,1825
3495,3477
3495,5589
3495,3490
5510,635
5510,5512
5510,324
5510,323
5512,143
5512,5513
5512,324
5512,5510
3599,3574
3599,357
7966,7600
7966,7952
316,320
316,1924
316,602
442,5311
442,26
2457,6
2457,69
3506,152
3506,721
5518,1017
5518,20
5518,5519
5518,984
6550,6626
6550,6505
6550,6504
7838,7745
339,5769
339,5339
339,481
339,3058
339,5771
590,1827
590,1828
590,1824
590,137
903,8988
903,240
903,1816
1033,333
1033,246
323,110
323,2412
323,635
323,5510
323,109
2286,184
2286,2305
2286,173
8344,8343
8344,8333
8344,8334
8344,8335
8344,8321
8570,8594
8570,8565
8570,8575
5344,5345
5344,496
5314,260
5314,5315
5327,5326
5327,35
5327,5328
5327,20
435,587
435,1800
435,586
588,33
