mapName,areaId,areaName,northWestX,northWestY,northWestZ,southEastX,southEastY,southEastZ
de_mirage,472,CTSpawn,-1375.000000,-2250.000000,-231.968750,-1350.000000,-2225.000000,-231.968750
de_mirage,609,BombsiteA,-275.000000,-1525.000000,-167.968750,-250.000000,-1500.000000,-163.968750
de_mirage,826,TRamp,450.000000,-1675.000000,-247.968750,475.000000,-1625.000000,-263.968750
de_mirage,228,TicketBooth,-875.000000,-2375.000000,-171.968750,-825.000000,-2325.000000,-175.968750
de_mirage,179,TopofMid,450.000000,-450.000000,-159.968750,500.000000,-375.000000,-160.579666
de_mirage,563,,-1125.000000,-2350.000000,-175.968750,-1100.000000,-2325.000000,-175.968750
de_mirage,578,TicketBooth,-825.000000,-2425.000000,-171.968750,-800.000000,-2400.000000,-175.968750
de_mirage,745,Shop,-2275.000000,-700.000000,-167.968750,-2200.000000,-675.000000,-167.968750
de_mirage,823,TRamp,400.000000,-1600.000000,-223.968750,425.000000,-1550.000000,-239.968750
de_mirage,112,Shop,-1950.000000,-400.000000,-167.968750,-1875.000000,-300.000000,-167.968750
de_mirage,374,Apartments,-1375.000000,800.000000,-79.968750,-1300.000000,825.000000,-79.968750
de_mirage,654,BombsiteB,-2650.000000,225.000000,-163.235794,-2575.000000,375.000000,-167.968750
de_mirage,893,PalaceAlley,764.677185,-1525.000000,-108.968750,825.488403,-1425.000000,-108.968750
de_mirage,75,TSpawn,1175.000000,400.000000,-262.990326,1350.000000,525.000000,-260.030090
de_mirage,633,BombsiteA,75.000000,-1925.000000,-167.968750,100.000000,-1900.000000,-167.968750
de_mirage,581,BombsiteA,-775.000000,-2425.000000,-175.968750,-750.000000,-2400.000000,-175.968750
de_mirage,351,Catwalk,-425.000000,-350.000000,-166.329758,-375.000000,-325.000000,-163.968750
de_mirage,427,Shop,-1600.000000,-650.000000,-167.968750,-1550.000000,-625.000000,-167.969101
de_mirage,827,TRamp,450.000000,-1625.000000,-247.968750,475.000000,-1550.000000,-263.968750
de_mirage,896,PalaceAlley,700.000000,-1525.000000,-259.082062,750.000000,-1425.000000,-260.708344
de_mirage,266,House,575.000000,700.000000,-135.968750,600.000000,750.000000,-135.968750
de_mirage,91,TopofMid,425.000000,-550.000000,-166.847809,525.000000,-450.000000,-159.968750
de_mirage,172,SnipersNest,-1175.000000,-525.000000,-167.968750,-1125.000000,-450.000000,-167.968750
de_mirage,460,Jungle,-875.000000,-1550.000000,-167.968750,-825.000000,-1525.000000,-167.968750
de_mirage,488,CTSpawn,-1325.000000,-2300.000000,-223.968750,-1300.000000,-2250.000000,-215.968750
de_mirage,741,Tunnel,-650.000000,425.000000,-231.968750,-625.000000,475.000000,-223.968750
de_mirage,567,TicketBooth,-1100.000000,-2550.000000,-167.968750,-1075.000000,-2525.000000,-167.968750
de_mirage,163,BackAlley,-325.000000,575.000000,-79.968750,-250.000000,650.000000,-87.968750
de_mirage,187,TSpawn,1325.000000,75.000000,-167.968750,1375.000000,150.000000,-163.968750
de_mirage,361,BombsiteB,-2400.000000,100.000000,-166.764252,-2375.000000,125.000000,-167.968750
de_mirage,484,CTSpawn,-1350.000000,-2300.000000,-223.968750,-1325.000000,-2275.000000,-223.968750
de_mirage,845,Middle,-725.000000,-800.000000,-259.858612,-625.000000,-750.000000,-267.458771
de_mirage,99,PalaceInterior,275.000000,-2225.000000,-39.968750,375.000000,-2125.000000,-39.968750
de_mirage,160,BombsiteB,-2450.000000,100.000000,-160.514313,-2400.000000,175.000000,-167.968750
de_mirage,888,PalaceAlley,775.736633,-1266.735840,-108.968765,1148.989624,-1211.619995,-108.968765
de_mirage,74,TopofMid,200.000000,-275.000000,-170.721481,300.000000,-125.000000,-174.326065
de_mirage,159,TunnelStairs,-625.000000,350.000000,-223.968750,-575.000000,475.000000,-223.968750
de_mirage,4,BombsiteB,-2350.000000,-250.000000,-167.968750,-2100.000000,25.000000,-167.968750
de_mirage,324,Ladder,-1050.000000,-175.000000,-167.968750,-1025.000000,-150.000000,-167.968750
de_mirage,449,TopofMid,275.000000,-600.000000,-166.402679,300.000000,-575.000000,-165.166763
de_mirage,423,Shop,-2000.000000,-400.000000,-167.968750,-1950.000000,-375.000000,-167.968750
de_mirage,9,CTSpawn,-1675.000000,-1100.000000,-240.077271,-1475.000000,-825.000000,-167.968765
de_mirage,267,House,125.000000,800.000000,-135.968750,150.000000,850.000000,-135.968750
de_mirage,859,BombsiteB,-1825.000000,125.000000,-167.968750,-1525.000000,550.000000,-167.968750
de_mirage,174,Middle,-475.000000,-800.000000,-254.883743,-375.000000,-675.000000,-272.622833
de_mirage,237,BombsiteA,-350.000000,-1950.000000,-175.968750,-300.000000,-1900.000000,-171.968750
de_mirage,565,,-1125.000000,-2425.000000,-175.968750,-1100.000000,-2375.000000,-167.968750
de_mirage,178,TopofMid,375.000000,-800.000000,-167.968750,425.000000,-650.000000,-167.881500
de_mirage,666,TopofMid,450.000000,-850.000000,-159.968750,500.000000,-750.000000,-160.579666
de_mirage,206,Shop,-1875.000000,-675.000000,-167.968750,-1800.000000,-625.000000,-167.968750
de_mirage,225,CTSpawn,-1450.000000,-2375.000000,-240.350479,-1400.000000,-2325.000000,-231.968750
de_mirage,333,Tunnel,-1050.000000,-425.000000,-335.968750,-975.000000,-400.000000,-343.968750
